wikiStats|mk

redirects|7784
p|RD1-seed3|4
p|RD3|4
p|RD2-team1|0
p|RD3-team1|0
p|RD1-seed4|4
p|RD1-team4|0
p|RD1-seed1|4
p|RD1-score1|4
p|RD1|4
p|RD2-team2|1
p|RD3-score1|4
p|RD2-seed2|4
p|RD3-team2|1
p|RD3-seed1|4
p|RD2|4
p|RD3-seed2|4
p|RD2-seed1|4
p|RD1-team1|0
p|RD1-team3|0
p|RD2-score1|4
p|RD1-score4|4
p|RD1-seed2|4

template|Шаблон:UEFA Euro 2012 qualifying Group A
count|2
properties|3
p|scenarios|0
p|expanded|2
p|tiebreakers|2

template|Шаблон:Infobox Pirates of the Caribbean character
count|1
properties|16
p|ships attacked|0
p|ships used|1
p|name|1
p|weapons|1
p|master|0
p|image|0
p|portrayer|1
p|character_image|0
p|pirate lordship|0
p|bounty|1
p|caption|1
p|appearance|1
p|brethren status|0
p|occupation|1
p|family|1
p|gender|1

template|Шаблон:Инфокутија Скијачки центар
count|2
properties|45
p|lift_capacity|1
p|longest_run|1
p|coordinates|0
p|lat_direction|0
p|website|0
p|name|1
p|external_link|1
p|longd|0
p|lat_minutes|0
p|location|1
p|nightskiing|0
p|total_length|0
p|image|0
p|snowfall|0
p|longEW|0
p|latm|0
p|liftsystem|1
p|number_trails|0
p|longm|0
p|logodimensions|0
p|lat_seconds|0
p|latNS|0
p|skiable_area|1
p|long_degrees|0
p|long_minutes|0
p|coordinates_type|0
p|nearest_city|1
p|vertical|0
p|logo|0
p|top_elevation|1
p|image_alt|0
p|longs|0
p|coordinates_display|0
p|caption|1
p|terrainparks|0
p|long_seconds|0
p|picture|1
p|long_direction|0
p|logo_dimensions|0
p|base_elevation|1
p|logo_width|0
p|latd|0
p|lats|0
p|snowmaking|0
p|lat_degrees|0

template|Шаблон:Starbox orbit
count|5
properties|14
p|name|4
p|k2|0
p|periarg_primary|0
p|axis_unitless|0
p|period_unitless|0
p|inclination|5
p|eccentricity|4
p|periastron|4
p|k1|0
p|node|4
p|axis|5
p|periarg|2
p|primary|0
p|period|4

template|Шаблон:ПозКарта повеќе
count|18
properties|218
p|mark1|14
p|lon4_deg|1
p|lon1_sec|15
p|lat4|0
p|lon5_sec|0
p|mark6|0
p|pos7|0
p|lat7_sec|0
p|long1|0
p|lon_dir|0
p|lat7_deg|1
p|long8|0
p|lon2_deg|16
p|background9|0
p|mark3size|0
p|lon_deg|0
p|lat_sec|0
p|lon2_sec|15
p|bg5|0
p|pos4|0
p|label4_size|0
p|lon8_deg|1
p|lat3_dir|1
p|lat3_deg|1
p|lon1_dir|16
p|lat_deg|0
p|markhigh7|0
p|lat4_dir|1
p|label5|1
p|label1|15
p|position2|1
p|mark5high|0
p|label8_size|0
p|lon3_min|1
p|border|0
p|background3|0
p|link7|1
p|long9|0
p|lat5_deg|1
p|position6|0
p|mark5|0
p|lat7_dir|1
p|lon4_sec|0
p|float|1
p|label4|1
p|lon6_min|1
p|background|0
p|lon2_min|16
p|label3_size|0
p|lon7_min|1
p|lon7_deg|1
p|bg6|0
p|mark4high|0
p|markhigh1|0
p|mark2high|0
p|lat2_sec|15
p|lon1_min|16
p|lon_sec|0
p|lat5|0
p|lat5_sec|0
p|lat9_dir|1
p|pos|0
p|label|0
p|bg4|0
p|lat6_dir|1
p|pos1|0
p|lat8|0
p|label5_size|0
p|long5|0
p|label6|1
p|lat4_sec|0
p|long4|0
p|link2|15
p|bg|0
p|lon4_min|1
p|label2_size|1
p|bg1|0
p|markhigh2|0
p|lon8_min|1
p|mark6high|0
p|link8|1
p|mark8high|0
p|lon_min|0
p|label1_size|1
p|pos6|0
p|bg7|0
p|position3|0
p|background2|0
p|mark1size|0
p|mark9|0
p|lon6_deg|1
p|lat1|0
p|lat8_sec|0
p|lon5_deg|1
p|mark2|14
p|lon6_sec|0
p|position8|0
p|mark2size|0
p|mark3high|0
p|link3|1
p|position7|0
p|background6|0
p|bg8|0
p|lon3_deg|1
p|label9_size|0
p|markhigh5|0
p|label6_size|0
p|label7|1
p|label3|1
p|long|0
p|position4|0
p|lon3_dir|1
p|1|0
p|lat4_min|1
p|lat3_sec|0
p|lat8_min|1
p|lat2_deg|16
p|mark4|0
p|long3|0
p|markhigh9|0
p|lon3_sec|0
p|link1|13
p|lon8_sec|0
p|lat5_min|1
p|lat4_deg|1
p|long6|0
p|position1|1
p|background7|0
p|lon5_min|1
p|lon9_dir|1
p|alt|0
p|lat8_deg|1
p|markhigh|0
p|pos2|0
p|lat6|0
p|pos5|0
p|mark9size|0
p|background1|0
p|markhigh3|0
p|lat1_sec|15
p|lat2_dir|16
p|caption|16
p|lat6_deg|1
p|link|0
p|mark3|0
p|lon9_deg|1
p|lat2|0
p|pos9|0
p|mark6size|0
p|background5|0
p|AlternativeMap|0
p|label8|1
p|mark8|0
p|lat1_deg|16
p|link9|1
p|lat1_min|16
p|lat2_min|16
p|position9|0
p|overlay_image|0
p|markhigh4|0
p|label_size|0
p|link4|1
p|lat_min|0
p|lat1_dir|16
p|lat3_min|1
p|lon1_deg|16
p|lon5_dir|1
p|position|0
p|long7|0
p|mark7size|0
p|pos8|0
p|lat8_dir|1
p|position5|0
p|bg9|0
p|long2|0
p|markhigh8|0
p|lon7_sec|0
p|mark7high|0
p|lat_dir|0
p|marksize|0
p|lon6_dir|1
p|label9|1
p|lat6_min|1
p|mark5size|0
p|link6|1
p|lon8_dir|1
p|lat9|0
p|lat9_sec|0
p|background8|0
p|lon9_min|1
p|lon9_sec|0
p|label7_size|0
p|mark|0
p|lat9_deg|1
p|mark4size|0
p|pos3|0
p|markhigh6|0
p|label2|15
p|bg3|0
p|lon4_dir|1
p|lon7_dir|1
p|mark9high|0
p|link5|1
p|lon2_dir|16
p|background4|0
p|width|16
p|bg2|0
p|lat6_sec|0
p|lat7|0
p|lat5_dir|1
p|mark8size|0
p|lat|0
p|lat7_min|1
p|mark7|0
p|lat9_min|1
p|mark1high|0
p|relief|16
p|lat3|0

template|Шаблон:Инфокутија Парк
count|3
properties|99
p|embedded|0
p|native_name|0
p|species|0
p|photo_caption|2
p|plants|0
p|format|0
p|coords|0
p|Motto|0
p|x|0
p|website|0
p|area|2
p|name|3
p|designer|0
p|source|0
p|founder|0
p|location|3
p|lat_s|0
p|map_caption|0
p|photo|3
p|map|0
p|photo_alt|0
p|url|0
p|y%|0
p|image_size|0
p|image|0
p|closed|0
p|y|0
p|scale|0
p|facilities|0
p|publictransit|0
p|native_name_lang|0
p|label|0
p|designation|0
p|alt_name|0
p|collections|0
p|administrator|0
p|authorized|0
p|mark_width|0
p|coords_ref|0
p|long_m|1
p|etymology|0
p|embed|0
p|paths|0
p|open|0
p|photo_width|0
p|opened|0
p|child|0
p|water|0
p|map_alt|0
p|visitation_num|1
p|nearest_city|0
p|transport|0
p|map_width|0
p|long_d|1
p|free_label|0
p|visitation_ref|0
p|free_data|0
p|awards|0
p|elevation|0
p|camp_sites|0
p|image_alt|0
p|map_label_position|0
p|label_position|0
p|habitat|0
p|map_label|0
p|manager|0
p|operator|2
p|lat_d|1
p|status|2
p|terrain|0
p|grid_ref_UK|0
p|grid_ref_Ireland|0
p|image_caption|0
p|other_name|0
p|budget|0
p|region|1
p|lat_NS|1
p|nearest_town|0
p|established|0
p|x%|0
p|dim|0
p|owner|1
p|parking|0
p|lat_m|1
p|type|3
p|hiking_trails|0
p|mark|0
p|disturbance|0
p|coords_type|0
p|designated|0
p|vegetation|0
p|long_EW|1
p|other_info|0
p|upright|0
p|created|3
p|relief|0
p|display|0
p|long_s|0
p|visitation_year|0

template|Шаблон:Инфокутија гитарист
count|7
properties|12
p|години|6
p|издавачка&nbsp;куќа|0
p|прекари|3
p|поврзани|5
p|слика|5
p|умрел|0
p|роден|5
p|сајт|6
p|гитари|6
p|име|6
p|опис&nbsp;на&nbsp;сликата|0
p|жанр|6

template|Шаблон:Infobox Dam
count|2
properties|68
p|conventional|0
p|coordinates|0
p|installed_capacity|0
p|bridge_toll|0
p|website|0
p|name|2
p|lat_s|0
p|bridge_carries|0
p|tide|0
p|max_capacity|0
p|url|0
p|image_size|0
p|image|0
p|closed|0
p|turbines|0
p|bridge_clearance|0
p|map_text|0
p|official_name|0
p|annual_generation|0
p|height|1
p|bridge_traffic|0
p|map_cue|0
p|long_m|0
p|pumped_storage|0
p|open|2
p|plant_operator|0
p|locale|0
p|coordinates_type|0
p|long|0
p|reservoir_catchment|0
p|map_width|0
p|long_d|0
p|location_map|0
p|reservoir_capacity|1
p|began|0
p|cost|0
p|spillway_type|0
p|coordinates_display|0
p|caption|2
p|lat_d|0
p|maint|0
p|location_map_text|0
p|crest_width|0
p|hydraulic_head|0
p|lat_NS|0
p|extra|0
p|location_map_width|0
p|reservoir_surface|0
p|bridge_width|0
p|depth|0
p|length|2
p|map_image|0
p|plant_owner|0
p|owner|0
p|reservoir|2
p|lat_m|0
p|type|2
p|crosses|2
p|run_of_river|0
p|bridge_id|0
p|com|0
p|width|0
p|decom|0
p|volume|0
p|long_EW|0
p|spillway_capacity|0
p|lat|0
p|long_s|0

template|Шаблон:WebCite
count|1
properties|3
p|date|1
p|title|0
p|dateformat|0

template|Шаблон:Грчко село
count|49
properties|13
p|нв|41
p|слика|1
p|локално_име|48
p|ист_должина|46
p|мапа|44
p|име|1
p|п_код|9
p|население_од|44
p|население|44
p|т_код|8
p|сев_ширина|46
p|префектура|49
p|опис|1

template|Шаблон:Handballbox
count|25
properties|24
p|HT|21
p|goals2|21
p|FT|3
p|referee|22
p|score|25
p|OT3|0
p|bg|6
p|goals1|22
p|red2|15
p|date|25
p|team1|5
p|yellow2|18
p|twomin2|18
p|OT2|1
p|twomin1|18
p|team2|5
p|report|22
p|stadium|25
p|time|25
p|red1|12
p|OT1|3
p|attendance|21
p|yellow1|18
p|refnat|13

template|Шаблон:Infobox Ecumenical council
count|8
properties|11
p|topics|4
p|council_date|7
p|previous|7
p|accepted_by|7
p|council_name|7
p|bodystyle|0
p|convoked_by|7
p|documents|4
p|next|7
p|presided_by|7
p|attendance|7

template|Шаблон:НБА Финале инфокутија
count|1
properties|31
p|referees_4|1
p|referees_7|0
p|radio_network|1
p|image|0
p|referees_3|1
p|MVP|1
p|radio_announcers|1
p|year|1
p|referees_2|1
p|WCF result|1
p|west_games|1
p|television|1
p|east_coach|1
p|west_team|1
p|runnerup_coach|0
p|date|1
p|champion_coach|0
p|ECF result|1
p|east_team|1
p|caption|0
p|referees_1|1
p|champion_games|0
p|runnerup|0
p|west_coach|1
p|east_games|1
p|runnerup_games|0
p|referees_5|1
p|champion|0
p|announcers|1
p|HOFers|0
p|referees_6|1

template|Шаблон:Инфокутија Земјотрес
count|12
properties|25
p|duration|0
p|location|3
p|map|4
p|image|0
p|imagecaption|2
p|image alt|1
p|damage|1
p|landslide|1
p|casualties|9
p|PGA|3
p|mapsize|0
p|date|6
p|origintime|1
p|intensity|3
p|countries affected|9
p|caption|4
p|tsunami|3
p|depth|6
p|aftershocks|2
p|title|11
p|image name|1
p|type|1
p|map alt|0
p|map2|0
p|magnitude|10

template|Шаблон:Инфокутија Планина
count|165
properties|238
p|embedded|0
p|native_name|2
p|photo_caption|132
p|coordinates|0
p|map_size|61
p|state2|0
p|format|0
p|volume_mi3|0
p|district15|0
p|country11|0
p|coords|0
p|city7|0
p|city1|0
p|parent|0
p|region11|0
p|isolation_mi|0
p|country1|0
p|x|0
p|city|0
p|state12|0
p|area|0
p|name|158
p|region1|0
p|state8|0
p|region6|0
p|volume_note|0
p|country7|0
p|elevation_system|0
p|district4|0
p|coord_type|0
p|area_km2|0
p|elevation_ref|17
p|source|5
p|country15|0
p|region15|0
p|city12|0
p|city18|0
p|border2|0
p|period1|0
p|district9|0
p|location|120
p|lat_s|118
p|elevation_m|151
p|map_caption|83
p|width_note|0
p|photo|142
p|country4|0
p|region19|0
p|border|0
p|city16|0
p|range_long_d|0
p|state|0
p|normal_route|0
p|map|125
p|photo_alt|0
p|y%|0
p|range_long_s|0
p|y|0
p|range_lat_NS|0
p|state6|0
p|scale|0
p|geology|0
p|coordinates_note|0
p|region21|0
p|native_name_lang|1
p|border5|0
p|district8|0
p|prominence_ref|23
p|map_relief|2
p|state5|0
p|district1|0
p|region10|0
p|district6|0
p|region7|0
p|district_type|0
p|state11|0
p|district5|0
p|volcanic_field|0
p|label|39
p|city6|0
p|border3|0
p|isolation_m|0
p|geology2|0
p|region14|0
p|city11|0
p|first_ascent|44
p|isolation|0
p|city2|0
p|city5|0
p|district16|0
p|country14|0
p|topo_maker|0
p|district10|0
p|range_lat_d|0
p|prominence_ft|0
p|coords_ref|0
p|city15|0
p|long_m|127
p|etymology|0
p|city_type|0
p|country|2
p|easiest_route|60
p|listing|56
p|region22|0
p|state10|0
p|country18|0
p|length_mi|0
p|district13|0
p|age|16
p|parent_peak|17
p|width_mi|0
p|state18|0
p|prominence_m|77
p|photo_width|0
p|map_overlay|0
p|pronunciation|0
p|state14|0
p|state15|0
p|volume_km3|0
p|region16|0
p|region4|0
p|country5|0
p|child|0
p|country17|0
p|region13|0
p|city10|0
p|area_mi2|0
p|border4|0
p|map_alt|0
p|isolation_ref|0
p|district12|0
p|length_orientation|0
p|region3|0
p|map_width|0
p|long_d|139
p|state4|0
p|last_eruption|28
p|prominence|3
p|country13|0
p|city3|0
p|elevation|7
p|coordinates_ref|2
p|highest|7
p|language|5
p|volcanic_arc/belt|7
p|length_note|0
p|geology1|0
p|highest_location|0
p|label_position|95
p|range_long_EW|0
p|width_orientation|0
p|coordinates_no_title|0
p|state1|0
p|orogeny|0
p|range|98
p|country6|0
p|city9|0
p|country12|0
p|lat_d|139
p|border7|0
p|grid_ref_UK|1
p|isolation_parent|0
p|grid_ref_Ireland|0
p|country9|0
p|region_type|0
p|city4|0
p|state17|0
p|region17|0
p|city14|0
p|country2|0
p|region23|0
p|other_name|42
p|region_code|0
p|region|41
p|lat_NS|129
p|photo_size|15
p|district2|0
p|district17|0
p|elevation_ft|0
p|range_long_m|0
p|district18|0
p|country3|0
p|length|1
p|width_km|0
p|state13|0
p|country8|0
p|x%|0
p|range_coordinates_note|0
p|elevation_note|0
p|state3|0
p|dim|0
p|district3|0
p|state_type|0
p|length_km|0
p|region12|0
p|country10|0
p|region5|0
p|district14|0
p|lat_m|127
p|country16|0
p|district11|0
p|biome|0
p|type|35
p|region2|0
p|border1|0
p|district|0
p|volcanic_belt|0
p|country_type|0
p|state9|0
p|isolation_km|0
p|translation|7
p|topo|5
p|region20|0
p|topo_map|0
p|region18|0
p|width|0
p|range_lat_s|0
p|city17|0
p|formed_by|0
p|volume|0
p|long_EW|129
p|area_note|0
p|border6|0
p|volcanic_arc|0
p|district7|0
p|period|0
p|city8|0
p|state16|0
p|display|0
p|long_s|118
p|state7|0
p|access|0
p|authority|0
p|region8|0
p|range_lat_m|0
p|city13|0
p|region9|0
p|nickname|0

template|Шаблон:Инфокутија Гробишта
count|11
properties|55
p|embedded|0
p|footnotes|0
p|coordinates|0
p|nrhp|0
p|map_size|0
p|lon_dir|0
p|website|0
p|name|11
p|lon_deg|0
p|lat_sec|0
p|leases|0
p|longd|0
p|lat_deg|0
p|location|11
p|abandoned|0
p|map_caption|0
p|imagesize|10
p|size|6
p|size_sqmi|0
p|latitude|0
p|coordinates_region|0
p|image_size|0
p|style|0
p|image|0
p|closed|0
p|size_ha|0
p|longEW|0
p|lon_sec|0
p|latm|0
p|coordinates_format|0
p|longm|0
p|country|10
p|lon_min|0
p|latNS|0
p|longitude|0
p|interments|0
p|coordinates_type|0
p|political|0
p|alt|0
p|longs|0
p|coordinates_display|0
p|caption|7
p|size_km2|0
p|map_type|0
p|lat_min|0
p|graves|0
p|established|10
p|lat_dir|0
p|owner|0
p|size_acre|0
p|latd|0
p|type|11
p|findagrave|0
p|lats|0
p|cremations|0

template|Шаблон:Наведен arXiv
count|4
properties|133
p|jfm|0
p|given9|0
p|format|0
p|first2|0
p|ol|0
p|author4|0
p|author|1
p|first7|0
p|first1|0
p|in|0
p|last1|0
p|last7|0
p|oclc|0
p|author8|0
p|authorlink5|0
p|surname1|0
p|JSTOR|0
p|doi_inactivedate|0
p|given|0
p|last5|0
p|arxiv|0
p|eprint|4
p|surname8|0
p|authorlink4|0
p|pmc|0
p|author1|1
p|asin|0
p|MR|0
p|LCCN|0
p|lccn|0
p|separator|0
p|surname4|0
p|given2|0
p|author8-link|0
p|journal|0
p|coauthor|0
p|given6|0
p|surname5|0
p|pmid|0
p|laydate|0
p|surname|0
p|last8|0
p|authorlink|0
p|author3|0
p|author5|0
p|pmc-embargo-date|0
p|year|1
p|first3|0
p|ref|0
p|ISBN|0
p|author9|0
p|authorlink7|0
p|authorlink1|0
p|last|2
p|author6-link|0
p|work|0
p|coauthors|1
p|PMID|0
p|quote|0
p|seperator|0
p|surname9|0
p|use ampersand before last author|0
p|first4|0
p|OL|0
p|surname3|0
p|version|0
p|author7-link|0
p|given7|0
p|last9|0
p|id|0
p|last4|0
p|author9-link|0
p|surname6|0
p|rfc|0
p|authorlink9|0
p|RFC|0
p|given5|0
p|author6|0
p|language|0
p|authorlink2|0
p|date|3
p|jstor|0
p|author2|0
p|given4|0
p|OSTI|0
p|authorlink6|0
p|given1|0
p|publisher|0
p|isbn|0
p|first8|0
p|postscript|0
p|PMC|0
p|first|2
p|last3|0
p|mr|0
p|class|3
p|author-link|0
p|surname2|0
p|laysource|0
p|zbl|0
p|author7|0
p|title|4
p|ASIN|0
p|given8|0
p|laysummary|0
p|surname7|0
p|last2|0
p|doi_brokendate|0
p|bibcode|0
p|first6|0
p|authorlink3|0
p|doi|0
p|publication-date|0
p|authorlink8|0
p|author1-link|0
p|last6|0
p|first5|0
p|OCLC|0
p|day|0
p|JFM|0
p|author3-link|0
p|author2-link|0
p|first9|0
p|author4-link|0
p|issn|0
p|ISSN|0
p|ssrn|0
p|SSRN|0
p|DOI|0
p|month|0
p|osti|0
p|author5-link|0
p|given3|0

template|Шаблон:Фудбалски дрес во рамка
count|1
properties|5
p|align|1
p|шема_др|0
p|шема_т|1
p|шема_лр|0
p|наслов|1

template|Шаблон:Инфокутија Кучешка раса
count|21
properties|18
p|maleweight|7
p|weight|1
p|name|21
p|notrecognized|0
p|kcukstd|13
p|image|0
p|patronage|0
p|height|0
p|extinct|0
p|maleheight|8
p|altname|12
p|ankcstd|14
p|image_alt|0
p|note|0
p|image_caption|16
p|life_span|7
p|imagedimensions|0
p|akcmisc|0

template|Шаблон:4TeamBracket-with 3rd
count|3
properties|27
p|RD1-team2|0
p|RD1-score3|3
p|RD1-score2|3
p|RD3-score2|3
p|RD2-score2|3
p|RD1-seed3|3
p|RD3|3
p|RD2-team1|0
p|RD3-team1|0
p|RD1-seed4|3
p|RD1-team4|0
p|RD1-seed1|3
p|RD1-score1|3
p|RD1|3
p|RD2-team2|0
p|RD3-score1|3
p|RD2-seed2|3
p|RD3-team2|0
p|RD3-seed1|3
p|RD2|3
p|RD3-seed2|3
p|RD2-seed1|3
p|RD1-team1|0
p|RD1-team3|0
p|RD2-score1|3
p|RD1-score4|3
p|RD1-seed2|3

template|Шаблон:Поранешен Ф1 возач
count|1
properties|26
p|First race|1
p|Caption|0
p|BF1 Fastest laps|0
p|Last win|1
p|Points|1
p|Name|1
p|BF1 Poles|0
p|Teams|0
p|BF1 Podiums|0
p|BF1 Championships|0
p|Poles|1
p|First win|1
p|BF1 Years|0
p|Fastest laps|1
p|Wins|1
p|BF1 Wins|0
p|Nationality|1
p|Championships|1
p|Races|1
p|Team(s)|1
p|Last race|1
p|Image|0
p|BF1 Points|0
p|BF1 Races|0
p|Years|1
p|Podiums|1

template|Шаблон:Покраина во Белгија
count|1
properties|12
p|area|1
p|LocalNameInLanguage2|0
p|population_as_of|1
p|map|1
p|populationdensity|1
p|population|1
p|LocalNameInLanguage3|0
p|capital|1
p|EnglishName|1
p|LocalNameInLanguage1|0
p|region|0
p|governor|1

template|Шаблон:Инфокутија Карпа
count|2
properties|10
p|name|1
p|composition_secondary|0
p|image_size|0
p|image|0
p|type_link|0
p|image_alt|0
p|image_caption|0
p|type|1
p|alternative_name|0
p|composition|1

template|Шаблон:Фудбалски состав играч
count|121
properties|7
p|name|118
p|pos|120
p|ref|0
p|nat|119
p|no|114
p|natvar|0
p|other|93

template|Шаблон:Инфокутија физички единици мерки
count|1
properties|16
p|name|1
p|intensive|0
p|baseunits|0
p|image|0
p|background|0
p|transformsas|0
p|conserved|0
p|symbols|1
p|otherunits|0
p|extensive|0
p|caption|1
p|unit|1
p|basequantities|1
p|derivations|1
p|dimension|0
p|width|0

template|Шаблон:Инфокутија Микронација
count|7
properties|24
p|footnotes|0
p|membership|5
p|anthemComposer|2
p|flagImage|4
p|location|3
p|secondImage|6
p|anthemName|3
p|ethnicgroups|2
p|areaClaimed|4
p|foundationDate|6
p|fullName|6
p|timezone|1
p|currencycode|3
p|demonym|2
p|englishMotto|4
p|language|6
p|capital|4
p|purpCurrency|6
p|purpOrgStruct|6
p|status|6
p|motto|4
p|leadership|5
p|linking_name|0
p|gdp|1

template|Шаблон:Инфокутија Комичар
count|4
properties|44
p|footnotes|0
p|native_name|1
p|children|0
p|website|1
p|module|0
p|name|4
p|memorials|0
p|genre|3
p|influenced|3
p|subject|0
p|imagesize|2
p|death_date|1
p|relatives|0
p|birth_place|3
p|image_size|0
p|image|0
p|birth_name|2
p|influences|3
p|death_place|0
p|native_name_lang|1
p|alma_mater|1
p|spouse|2
p|Current_members|1
p|parents|0
p|employer|0
p|signature|0
p|embed|0
p|medium|4
p|child|1
p|current_members|0
p|pseudonym|1
p|past_members|0
p|education|0
p|domesticpartner|0
p|alt|0
p|notable_work|3
p|caption|3
p|nationality|3
p|misc|0
p|Past_members|0
p|resting_place_coordinates|0
p|birth_date|1
p|resting_place|0
p|active|3

template|Шаблон:Football kit
count|47
properties|12
p|shorts|43
p|body|43
p|filetype|0
p|pattern_la|42
p|leftarm|43
p|pattern_sh|33
p|rightarm|43
p|pattern_b|42
p|title|42
p|pattern_so|36
p|socks|43
p|pattern_ra|41

template|Шаблон:Инфокутија аниманга/Видео
count|3
properties|18
p|network|0
p|episodes|1
p|network_en|0
p|writer|0
p|released|0
p|music|0
p|licensor_other|0
p|licensor|1
p|studio|1
p|last|1
p|director|1
p|first|1
p|title|1
p|episode_list|0
p|type|1
p|network_other|0
p|runtime|0
p|producer|0

template|Шаблон:Инфокутија Снукерски турнир
count|2
properties|14
p|format|1
p|organisation|1
p|prizefund|1
p|location|1
p|image|0
p|tournament_name|1
p|winners_share|0
p|country|1
p|establishment|1
p|Recent edition|1
p|final year|0
p|Final Champion|0
p|Current Champion|1
p|venue|1

template|Шаблон:Infobox UN
count|5
properties|15
p|footnotes|0
p|subsidiaries|0
p|parent|1
p|website|3
p|name|4
p|image|0
p|head|4
p|image size|3
p|caption|2
p|headquarters|3
p|status|4
p|acronyms|4
p|established|4
p|commons|2
p|type|4

template|Шаблон:Знаме-запис
count|2
properties|7
p|Caption|2
p|Alt2|1
p|Country|0
p|Width|1
p|NoBorder|0
p|Doublewide|0
p|Image2|1

template|Шаблон:Инфокутија Споменик
count|4
properties|48
p|native_name|1
p|coordinates|1
p|map_size|0
p|begin|3
p|designer|4
p|longd|0
p|dedicated_to|3
p|location|4
p|map_caption|0
p|iso_region|0
p|latitude|0
p|ldesigner|0
p|image_size|1
p|image|0
p|map_text|0
p|native_name_lang|1
p|monument_name|4
p|longEW|0
p|latm|0
p|height|2
p|coordinates_format|0
p|longm|0
p|latNS|0
p|open|1
p|longitude|0
p|map_alt|0
p|long|0
p|coord_region|0
p|map_width|0
p|image_alt|0
p|complete|3
p|map_dot_label|0
